HGNC ID	Approved symbol	NCBI Gene ID	Ensembl gene ID
HGNC:29605	SH2B3	10019	ENSG00000111252
HGNC:10820	SH2D1A	4068	ENSG00000183918
HGNC:30416	SH2D1B	117157	ENSG00000198574
HGNC:10821	SH2D2A	9047	ENSG00000027869
HGNC:16885	SH2D3A	10045	ENSG00000125731
HGNC:16884	SH2D3C	10044	ENSG00000095370
HGNC:26102	SH2D4A	63898	ENSG00000104611
HGNC:31440	SH2D4B	387694	ENSG00000178217
HGNC:28819	SH2D5	400745	ENSG00000189410
HGNC:30439	SH2D6	284948	ENSG00000152292
HGNC:34549	SH2D7	646892	ENSG00000183476
HGNC:10822	SH3BGR	6450	ENSG00000185437
HGNC:10823	SH3BGRL	6451	ENSG00000131171
HGNC:15567	SH3BGRL2	83699	ENSG00000198478
HGNC:15568	SH3BGRL3	83442	ENSG00000142669
HGNC:10824	SH3BP1	23616	ENSG00000100092
HGNC:10825	SH3BP2	6452	ENSG00000087266
HGNC:10826	SH3BP4	23677	ENSG00000130147
HGNC:10827	SH3BP5	9467	ENSG00000131370
HGNC:44501	SH3BP5-AS1	100505696	ENSG00000224660
HGNC:29360	SH3BP5L	80851	ENSG00000175137
HGNC:10828	SH3D1A		
HGNC:10829	SH3D1B		
HGNC:14926	SH3D5		
HGNC:30418	SH3D19	152503	ENSG00000109686
HGNC:27311	SH3D20		
HGNC:26236	SH3D21	79729	ENSG00000214193
HGNC:10830	SH3GL1	6455	ENSG00000141985
HGNC:10835	SH3GL1P1	6458	ENSG00000266777
HGNC:10836	SH3GL1P2	6459	ENSG00000264943
HGNC:10837	SH3GL1P3	727736	ENSG00000267352
HGNC:10831	SH3GL2	6456	ENSG00000107295
HGNC:10832	SH3GL3	6457	ENSG00000140600
HGNC:10833	SH3GLB1	51100	ENSG00000097033
HGNC:10834	SH3GLB2	56904	ENSG00000148341
HGNC:13867	SH3KBP1	30011	ENSG00000147010
HGNC:23664	SH3PXD2A	9644	ENSG00000107957
HGNC:45242	SH3PXD2A-AS1	100505839	ENSG00000280693
HGNC:29242	SH3PXD2B	285590	ENSG00000174705
HGNC:17650	SH3RF1	57630	ENSG00000154447
HGNC:26299	SH3RF2	153769	ENSG00000156463
HGNC:24699	SH3RF3	344558	ENSG00000172985
HGNC:44168	SH3RF3-AS1	100287216	ENSG00000259863
HGNC:26009	SH3TC1	54436	ENSG00000125089
HGNC:29427	SH3TC2	79628	ENSG00000169247
HGNC:52905	SH3TC2-DT	255187	ENSG00000250072
HGNC:29546	SH3YL1	26751	ENSG00000035115
HGNC:15474	SHANK1	50944	ENSG00000161681
HGNC:14295	SHANK2	22941	ENSG00000162105
HGNC:40014	SHANK2-AS1		ENSG00000226627
HGNC:40015	SHANK2-AS2		ENSG00000236262
HGNC:25098	SHANK2-AS3	220070	ENSG00000171671
HGNC:14294	SHANK3	85358	ENSG00000251322
HGNC:25321	SHARPIN	81858	ENSG00000179526
HGNC:10838	SHB	6461	ENSG00000107338
HGNC:10839	SHBG	6462	ENSG00000129214
HGNC:10840	SHC1	6464	ENSG00000160691
HGNC:10841	SHC1P1	6465	ENSG00000230889
HGNC:10842	SHC1P2	6466	ENSG00000267691
HGNC:29869	SHC2	25759	ENSG00000129946
HGNC:18181	SHC3	53358	ENSG00000148082
HGNC:16743	SHC4	399694	ENSG00000185634
HGNC:29547	SHCBP1	79801	ENSG00000171241
HGNC:16788	SHCBP1L	81626	ENSG00000157060
HGNC:30633	SHD	56961	ENSG00000105251
HGNC:27004	SHE	126669	ENSG00000169291
HGNC:25116	SHF	90525	ENSG00000138606
HGNC:10843	SHFD1		
HGNC:10844	SHFD2		
HGNC:25649	SHFL	55337	ENSG00000130813
HGNC:10846	SHFM2		
HGNC:35421	SHFM5		
HGNC:10848	SHH	6469	ENSG00000164690
HGNC:20366	SHISA2	387914	ENSG00000180730
HGNC:25159	SHISA3	152573	ENSG00000178343
HGNC:27139	SHISA4	149345	ENSG00000198892
HGNC:30376	SHISA5	51246	ENSG00000164054
HGNC:54937	SHISA5P1	643043	ENSG00000226641
HGNC:54993	SHISA5P2	101928425	ENSG00000203397
HGNC:34491	SHISA6	388336	ENSG00000188803
HGNC:35409	SHISA7	729956	ENSG00000187902
HGNC:18351	SHISA8	440829	ENSG00000234965
HGNC:37231	SHISA9	729993	ENSG00000237515
HGNC:29335	SHISAL1	85352	ENSG00000138944
HGNC:28757	SHISAL2A	348378	ENSG00000182183
HGNC:34236	SHISAL2B	100132916	ENSG00000145642
HGNC:19214	SHKBP1	92799	ENSG00000160410
HGNC:26318	SHLD1	149840	ENSG00000171984
HGNC:28773	SHLD2	54537	ENSG00000122376
HGNC:31425	SHLD2P1	414241	ENSG00000165874
HGNC:31427	SHLD2P2	100128781	ENSG00000259096
HGNC:34038	SHLD2P3	439965	ENSG00000189014
HGNC:53826	SHLD3		ENSG00000253251
HGNC:10849	SHMT		
HGNC:10850	SHMT1	6470	ENSG00000176974
HGNC:10851	SHMT1P1	6471	ENSG00000224751
HGNC:10852	SHMT2	6472	ENSG00000182199
HGNC:26535	SHOC1	158401	ENSG00000165181
HGNC:15454	SHOC2	8036	ENSG00000108061
HGNC:10853	SHOX	6473	ENSG00000185960
HGNC:10854	SHOX2	6474	ENSG00000168779
HGNC:1492	SHPK	23729	ENSG00000197417
HGNC:19336	SHPRH	257218	ENSG00000146414
HGNC:25543	SHQ1	55164	ENSG00000144736
HGNC:45013	SHQ1P1	644451	ENSG00000231588
HGNC:24084	SHROOM1	134549	ENSG00000164403
HGNC:630	SHROOM2	357	ENSG00000146950
HGNC:631	SHROOM2P1	10031	ENSG00000226863
HGNC:30422	SHROOM3	57619	ENSG00000138771
HGNC:41265	SHROOM3-AS1	105377289	ENSG00000233860
HGNC:29215	SHROOM4	57477	ENSG00000158352
HGNC:10855	SHS		
HGNC:29319	SHTN1	57698	ENSG00000187164
HGNC:10856	SI	6476	ENSG00000090402
HGNC:18187	SIAE	54414	ENSG00000110013
HGNC:10857	SIAH1	6477	ENSG00000196470
HGNC:30966	SIAH1P1	340571	ENSG00000230227
HGNC:10858	SIAH2	6478	ENSG00000181788
HGNC:40526	SIAH2-AS1		ENSG00000244265
HGNC:30553	SIAH3	283514	ENSG00000215475
HGNC:10859	SIASD		
HGNC:10865	SIAT5		
HGNC:13443	SIAT7B		
HGNC:10868	SIAT8		
HGNC:10873	SIATL1		
HGNC:25967	SIDT1	54847	ENSG00000072858
HGNC:41126	SIDT1-AS1		ENSG00000239453
HGNC:24272	SIDT2	51092	ENSG00000149577
HGNC:30575	SIGIRR	59307	ENSG00000185187
HGNC:11127	SIGLEC1	6614	ENSG00000088827
HGNC:10874	SIGLEC5	8778	ENSG00000105501
HGNC:10875	SIGLEC6	946	ENSG00000105492
HGNC:10876	SIGLEC7	27036	ENSG00000168995
HGNC:10877	SIGLEC8	27181	ENSG00000105366
HGNC:10878	SIGLEC9	27180	ENSG00000129450
HGNC:15620	SIGLEC10	89790	ENSG00000142512
HGNC:40719	SIGLEC10-AS1	100129083	ENSG00000255441
HGNC:15622	SIGLEC11	114132	ENSG00000161640
HGNC:15482	SIGLEC12	89858	ENSG00000254521
HGNC:32926	SIGLEC14	100049587	ENSG00000254415
HGNC:27596	SIGLEC15	284266	ENSG00000197046
HGNC:24851	SIGLEC16	400709	ENSG00000161643
HGNC:15604	SIGLEC17P	284367	ENSG00000171101
HGNC:15491	SIGLEC18P	114184	ENSG00000268581
HGNC:15603	SIGLEC19P		
HGNC:15609	SIGLEC20P	114192	ENSG00000268336
HGNC:15610	SIGLEC21P	114194	ENSG00000269253
HGNC:15611	SIGLEC22P	114195	ENSG00000268849
HGNC:15612	SIGLEC23P		
HGNC:15613	SIGLEC24P	114196	ENSG00000269021
HGNC:15614	SIGLEC25P	114198	
HGNC:15615	SIGLEC26P	114185	
HGNC:15617	SIGLEC27P	114186	ENSG00000269580
HGNC:15618	SIGLEC28P	114187	
HGNC:15619	SIGLEC29P	114188	ENSG00000268267
HGNC:15623	SIGLEC30P	114190	ENSG00000224896
HGNC:16072	SIGLEC31P	114189	ENSG00000268847
HGNC:26856	SIGLECL1	284369	ENSG00000179213
HGNC:8157	SIGMAR1	10280	ENSG00000147955
HGNC:11142	SIK1	150094	ENSG00000142178
HGNC:52389	SIK1B	102724428	ENSG00000275993
HGNC:21680	SIK2	23235	ENSG00000170145
HGNC:29165	SIK3	23387	ENSG00000160584
HGNC:41495	SIK3-IT1		ENSG00000231865
HGNC:26119	SIKE1	80143	ENSG00000052723
HGNC:24624	SIL1	64374	ENSG00000120725
HGNC:26403	SILC1	150622	ENSG00000232044
HGNC:10881	SIM		
HGNC:10882	SIM1	6492	ENSG00000112246
HGNC:40530	SIM1-AS1	102724406	ENSG00000228082
HGNC:10883	SIM2	6493	ENSG00000159263
HGNC:24779	SIMC1	375484	ENSG00000170085
HGNC:19353	SIN3A	25942	ENSG00000169375
HGNC:19354	SIN3B	23309	ENSG00000127511
HGNC:30702	SINHCAF	58516	ENSG00000139146
HGNC:19052	SINHCAFP1	100421588	ENSG00000263829
HGNC:31737	SINHCAFP2	728115	ENSG00000267742
HGNC:19896	SINHCAFP3	646721	ENSG00000253488
HGNC:10885	SIPA1	6494	ENSG00000213445
HGNC:20284	SIPA1L1	26037	ENSG00000197555
HGNC:23800	SIPA1L2	57568	ENSG00000116991
HGNC:23801	SIPA1L3	23094	ENSG00000105738
HGNC:53902	SIRLNT		ENSG00000253802
HGNC:9662	SIRPA	140885	ENSG00000198053
HGNC:9663	SIRPAP1	23755	ENSG00000225774
HGNC:15928	SIRPB1	10326	ENSG00000101307
HGNC:16247	SIRPB2	284759	ENSG00000196209
HGNC:49209	SIRPB3P	105369219	ENSG00000223750
HGNC:16248	SIRPD	128646	ENSG00000125900
HGNC:15757	SIRPG	55423	ENSG00000089012
HGNC:51229	SIRPG-AS1	101929010	ENSG00000237914
HGNC:14929	SIRT1	23411	ENSG00000096717
HGNC:51912	SIRT1-AS	106633813	
HGNC:10886	SIRT2	22933	ENSG00000068903
HGNC:14931	SIRT3	23410	ENSG00000142082
HGNC:14932	SIRT4	23409	ENSG00000089163
HGNC:14933	SIRT5	23408	ENSG00000124523
HGNC:14934	SIRT6	51548	ENSG00000077463
HGNC:14935	SIRT7	51547	ENSG00000187531
HGNC:17710	SIT1	27240	ENSG00000137078
HGNC:17712	SIVA1	10572	ENSG00000184990
HGNC:10887	SIX1	6495	ENSG00000126778
HGNC:10888	SIX2	10736	ENSG00000170577
HGNC:10889	SIX3	6496	ENSG00000138083
HGNC:40532	SIX3-AS1	100506108	ENSG00000236502
HGNC:10890	SIX4	51804	ENSG00000100625
HGNC:10891	SIX5	147912	ENSG00000177045
HGNC:10892	SIX6	4990	ENSG00000184302
HGNC:10893	SJS1		
HGNC:28109	SKA1	220134	ENSG00000154839
HGNC:28006	SKA2	348235	ENSG00000182628
HGNC:23122	SKA2P1	729012	ENSG00000232387
HGNC:20262	SKA3	221150	ENSG00000165480
HGNC:15605	SKAP1	8631	ENSG00000141293
HGNC:53166	SKAP1-AS1		ENSG00000263787
HGNC:15687	SKAP2	8935	ENSG00000005020
HGNC:10896	SKI	6497	ENSG00000157933
HGNC:32697	SKIDA1	387640	ENSG00000180592
HGNC:10897	SKIL	6498	ENSG00000136603
HGNC:33993	SKINT1L	391037	ENSG00000242267
HGNC:10898	SKIV2L	6499	ENSG00000204351
HGNC:21326	SKOR1	390598	ENSG00000188779
HGNC:32695	SKOR2	652991	ENSG00000215474
HGNC:10899	SKP1	6500	ENSG00000113558
HGNC:33696	SKP1P1	6922	ENSG00000231234
HGNC:10900	SKP1P2	728622	ENSG00000256211
HGNC:50370	SKP1P3	100101119	ENSG00000229707
HGNC:10901	SKP2	6502	ENSG00000145604
HGNC:55027	SKP2P1	100130500	ENSG00000229693
HGNC:10902	SLA	6503	ENSG00000155926
HGNC:17329	SLA2	84174	ENSG00000101082
HGNC:26387	SLAIN1	122060	ENSG00000139737
HGNC:29282	SLAIN2	57606	ENSG00000109171
HGNC:10903	SLAMF1	6504	ENSG00000117090
HGNC:21392	SLAMF6	114836	ENSG00000162739
HGNC:32012	SLAMF6P1		ENSG00000227243
HGNC:21394	SLAMF7	57823	ENSG00000026751
HGNC:21391	SLAMF8	56833	ENSG00000158714
HGNC:18430	SLAMF9	89886	ENSG00000162723
HGNC:10904	SLBP	7884	ENSG00000163950
HGNC:54813	SLBP-DT		ENSG00000270195
HGNC:10939	SLC1A1	6505	ENSG00000106688
HGNC:10940	SLC1A2	6506	ENSG00000110436
HGNC:40534	SLC1A2-AS1	107984324	ENSG00000255004
HGNC:10941	SLC1A3	6507	ENSG00000079215
HGNC:10942	SLC1A4	6509	ENSG00000115902
HGNC:10943	SLC1A5	6510	ENSG00000105281
HGNC:10944	SLC1A6	6511	ENSG00000105143
HGNC:10945	SLC1A7	6512	ENSG00000162383
HGNC:11005	SLC2A1	6513	ENSG00000117394
HGNC:44187	SLC2A1-AS1	440584	ENSG00000227533
HGNC:11006	SLC2A2	6514	ENSG00000163581
HGNC:11007	SLC2A3	6515	ENSG00000059804
HGNC:11008	SLC2A3P1	100128062	ENSG00000253861
HGNC:31074	SLC2A3P2	391045	ENSG00000185031
HGNC:31075	SLC2A3P3		
HGNC:31076	SLC2A3P4	399495	ENSG00000254088
HGNC:11009	SLC2A4	6517	ENSG00000181856
HGNC:15930	SLC2A4RG	56731	ENSG00000125520
HGNC:11010	SLC2A5	6518	ENSG00000142583
HGNC:11011	SLC2A6	11182	ENSG00000160326
HGNC:13445	SLC2A7	155184	ENSG00000197241
HGNC:13812	SLC2A8	29988	ENSG00000136856
HGNC:13446	SLC2A9	56606	ENSG00000109667
HGNC:40636	SLC2A9-AS1	105374476	ENSG00000250413
HGNC:13444	SLC2A10	81031	ENSG00000197496
HGNC:14239	SLC2A11	66035	ENSG00000133460
HGNC:18067	SLC2A12	154091	ENSG00000146411
HGNC:15956	SLC2A13	114134	ENSG00000151229
HGNC:48929	SLC2A13P1		ENSG00000254954
HGNC:18301	SLC2A14	144195	ENSG00000173262
HGNC:31077	SLC2AXP1	399496	ENSG00000275768
HGNC:11025	SLC3A1	6519	ENSG00000138079
HGNC:11026	SLC3A2	6520	ENSG00000168003
HGNC:11027	SLC4A1	6521	ENSG00000004939
HGNC:13813	SLC4A1AP	22950	ENSG00000163798
HGNC:49811	SLC4A1APP1	100288436	ENSG00000232060
HGNC:49812	SLC4A1APP2	100422527	ENSG00000236401
HGNC:11028	SLC4A2	6522	ENSG00000164889
HGNC:11029	SLC4A3	6508	ENSG00000114923
HGNC:11030	SLC4A4	8671	ENSG00000080493
HGNC:18168	SLC4A5	57835	ENSG00000188687
HGNC:11031	SLC4A5		
HGNC:11032	SLC4A6		
HGNC:11033	SLC4A7	9497	ENSG00000033867
HGNC:21433	SLC4A7OS		
HGNC:11034	SLC4A8	9498	ENSG00000050438
HGNC:55259	SLC4A8-AS1	107984508	ENSG00000271065
HGNC:11035	SLC4A9	83697	ENSG00000113073
HGNC:13811	SLC4A10	57282	ENSG00000144290
HGNC:16438	SLC4A11	83959	ENSG00000088836
HGNC:11036	SLC5A1	6523	ENSG00000100170
HGNC:11037	SLC5A2	6524	ENSG00000140675
HGNC:11038	SLC5A3	6526	ENSG00000198743
HGNC:11039	SLC5A4	6527	ENSG00000100191
HGNC:53163	SLC5A4-AS1		ENSG00000242082
HGNC:45041	SLC5A4P1	100422550	ENSG00000255116
HGNC:11040	SLC5A5	6528	ENSG00000105641
HGNC:11041	SLC5A6	8884	ENSG00000138074
HGNC:14025	SLC5A7	60482	ENSG00000115665
HGNC:19119	SLC5A8	160728	ENSG00000256870
HGNC:22146	SLC5A9	200010	ENSG00000117834
HGNC:23155	SLC5A10	125206	ENSG00000154025
HGNC:23091	SLC5A11	115584	ENSG00000158865
HGNC:28750	SLC5A12	159963	ENSG00000148942
HGNC:11042	SLC6A1	6529	ENSG00000157103
HGNC:40546	SLC6A1-AS1		ENSG00000232287
HGNC:11048	SLC6A2	6530	ENSG00000103546
HGNC:11049	SLC6A3	6531	ENSG00000142319
HGNC:11050	SLC6A4	6532	ENSG00000108576
HGNC:11051	SLC6A5	9152	ENSG00000165970
HGNC:11052	SLC6A6	6533	ENSG00000131389
HGNC:11053	SLC6A6P1	54019	ENSG00000226818
HGNC:11054	SLC6A7	6534	ENSG00000011083
HGNC:11055	SLC6A8	6535	ENSG00000130821
HGNC:11056	SLC6A9	6536	ENSG00000196517
HGNC:11043	SLC6A10P	386757	ENSG00000214617
HGNC:11044	SLC6A11	6538	ENSG00000132164
HGNC:11045	SLC6A12	6539	ENSG00000111181
HGNC:40548	SLC6A12-AS1	101929384	ENSG00000256577
HGNC:11046	SLC6A13	6540	ENSG00000010379
HGNC:11047	SLC6A14	11254	ENSG00000268104
HGNC:54529	SLC6A14P1	100422432	ENSG00000236077
HGNC:54530	SLC6A14P2	100462652	ENSG00000237860
HGNC:54531	SLC6A14P3	100422417	ENSG00000236655
HGNC:13621	SLC6A15	55117	ENSG00000072041
HGNC:13622	SLC6A16	28968	ENSG00000063127
HGNC:31399	SLC6A17	388662	ENSG00000197106
HGNC:41279	SLC6A17-AS1	105378897	ENSG00000227091
HGNC:26441	SLC6A18	348932	ENSG00000164363
HGNC:27960	SLC6A19	340024	ENSG00000174358
HGNC:30927	SLC6A20	54716	ENSG00000163817
HGNC:31400	SLC6A21P	652969	ENSG00000269009
HGNC:11057	SLC7A1	6541	ENSG00000139514
HGNC:11060	SLC7A2	6542	ENSG00000003989
HGNC:54925	SLC7A2-IT1		ENSG00000279903
HGNC:11061	SLC7A3	84889	ENSG00000165349
HGNC:11062	SLC7A4	6545	ENSG00000099960
HGNC:11063	SLC7A5	8140	ENSG00000103257
HGNC:29458	SLC7A5P1	81893	ENSG00000260727
HGNC:24951	SLC7A5P2	387254	ENSG00000258186
HGNC:11064	SLC7A6	9057	ENSG00000103064
HGNC:25807	SLC7A6OS	84138	ENSG00000103061
HGNC:11065	SLC7A7	9056	ENSG00000155465
HGNC:11066	SLC7A8	23428	ENSG00000092068
HGNC:11067	SLC7A9	11136	ENSG00000021488
HGNC:11058	SLC7A10	56301	ENSG00000130876
HGNC:11059	SLC7A11	23657	ENSG00000151012
HGNC:44064	SLC7A11-AS1	641364	ENSG00000250033
HGNC:23092	SLC7A13	157724	ENSG00000164893
HGNC:29326	SLC7A14	57709	ENSG00000013293
HGNC:54092	SLC7A14-AS1	101928583	ENSG00000285051
HGNC:32724	SLC7A15P	100289450	ENSG00000232800
HGNC:11068	SLC8A1	6546	ENSG00000183023
HGNC:44102	SLC8A1-AS1	100128590	ENSG00000227028
HGNC:11069	SLC8A2	6543	ENSG00000118160
HGNC:11070	SLC8A3	6547	ENSG00000100678
HGNC:26175	SLC8B1	80024	ENSG00000089060
HGNC:11071	SLC9A1	6548	ENSG00000090020
HGNC:11072	SLC9A2	6549	ENSG00000115616
HGNC:11073	SLC9A3	6550	ENSG00000066230
HGNC:40550	SLC9A3-AS1	100288152	ENSG00000225138
HGNC:11074	SLC9A3P1	6551	ENSG00000233011
HGNC:19325	SLC9A3P2	128997	ENSG00000238125
HGNC:33492	SLC9A3P3	728990	ENSG00000226631
HGNC:33493	SLC9A3P4		
HGNC:11075	SLC9A3R1	9368	ENSG00000109062
HGNC:55322	SLC9A3R1-AS1	105371893	ENSG00000266036
HGNC:11076	SLC9A3R2	9351	ENSG00000065054
HGNC:11077	SLC9A4	389015	ENSG00000180251
HGNC:11078	SLC9A5	6553	ENSG00000135740
HGNC:11079	SLC9A6	10479	ENSG00000198689
HGNC:17123	SLC9A7	84679	ENSG00000065923
HGNC:32679	SLC9A7P1	121456	ENSG00000227825
HGNC:20728	SLC9A8	23315	ENSG00000197818
HGNC:20653	SLC9A9	285195	ENSG00000181804
HGNC:40928	SLC9A9-AS1		ENSG00000240012
HGNC:40929	SLC9A9-AS2		ENSG00000244493
HGNC:24244	SLC9B1	150159	ENSG00000164037
HGNC:37492	SLC9B1P1	100128190	ENSG00000183704
HGNC:37493	SLC9B1P2	389000	ENSG00000214329
HGNC:43582	SLC9B1P3	100421008	ENSG00000233867
HGNC:43583	SLC9B1P4	644768	ENSG00000227367
HGNC:43584	SLC9B1P5	100533705	
HGNC:25143	SLC9B2	133308	ENSG00000164038
HGNC:31401	SLC9C1	285335	ENSG00000172139
HGNC:28664	SLC9C2	284525	ENSG00000162753
HGNC:10905	SLC10A1	6554	ENSG00000100652
HGNC:10906	SLC10A2	6555	ENSG00000125255
HGNC:22979	SLC10A3	8273	ENSG00000126903
HGNC:22980	SLC10A4	201780	ENSG00000145248
HGNC:22981	SLC10A5	347051	ENSG00000253598
HGNC:48930	SLC10A5P1	100631269	ENSG00000205184
HGNC:30603	SLC10A6	345274	ENSG00000145283
HGNC:23088	SLC10A7	84068	ENSG00000120519
HGNC:10907	SLC11A1	6556	ENSG00000018280
HGNC:10908	SLC11A2	4891	ENSG00000110911
HGNC:10910	SLC12A1	6557	ENSG00000074803
HGNC:10911	SLC12A2	6558	ENSG00000064651
HGNC:10912	SLC12A3		ENSG00000070915
HGNC:10913	SLC12A4	6560	ENSG00000124067
HGNC:13818	SLC12A5	57468	ENSG00000124140
HGNC:53143	SLC12A5-AS1		ENSG00000204044
HGNC:10914	SLC12A6	9990	ENSG00000140199
HGNC:10915	SLC12A7	10723	ENSG00000113504
HGNC:15595	SLC12A8	84561	ENSG00000221955
HGNC:17435	SLC12A9	56996	ENSG00000146828
HGNC:40807	SLC12A9-AS1	105375430	ENSG00000236305
HGNC:10916	SLC13A1	6561	ENSG00000081800
HGNC:10917	SLC13A2	9058	ENSG00000007216
HGNC:14430	SLC13A3	64849	ENSG00000158296
HGNC:15827	SLC13A4	26266	ENSG00000164707
HGNC:23089	SLC13A5	284111	ENSG00000141485
HGNC:10918	SLC14A1	6563	ENSG00000141469
HGNC:10919	SLC14A2	8170	ENSG00000132874
HGNC:51125	SLC14A2-AS1	101927980	ENSG00000267097
HGNC:10920	SLC15A1	6564	ENSG00000088386
HGNC:10921	SLC15A2	6565	ENSG00000163406
HGNC:18068	SLC15A3	51296	ENSG00000110446
HGNC:23090	SLC15A4	121260	ENSG00000139370
HGNC:33455	SLC15A5	729025	ENSG00000188991
HGNC:10922	SLC16A1	6566	ENSG00000155380
HGNC:49445	SLC16A1-AS1	100506392	ENSG00000226419
HGNC:48931	SLC16A1P1	100422547	ENSG00000242280
HGNC:10923	SLC16A2	6567	ENSG00000147100
HGNC:10924	SLC16A3	9123	ENSG00000141526
HGNC:10925	SLC16A4	9122	ENSG00000168679
HGNC:10926	SLC16A5	9121	ENSG00000170190
HGNC:10927	SLC16A6	9120	ENSG00000108932
HGNC:48932	SLC16A6P1	440459	ENSG00000232457
HGNC:10928	SLC16A7	9194	ENSG00000118596
HGNC:16270	SLC16A8	23539	ENSG00000100156
HGNC:23520	SLC16A9	220963	ENSG00000165449
HGNC:17027	SLC16A10	117247	ENSG00000112394
HGNC:23093	SLC16A11	162515	ENSG00000174326
HGNC:23094	SLC16A12	387700	ENSG00000152779
HGNC:51205	SLC16A12-AS1	101926906	ENSG00000234452
HGNC:31037	SLC16A13	201232	ENSG00000174327
HGNC:26417	SLC16A14	151473	ENSG00000163053
HGNC:43809	SLC16A14P1	100128685	ENSG00000213708
HGNC:10929	SLC17A1	6568	ENSG00000124568
HGNC:10930	SLC17A2	10246	ENSG00000112337
HGNC:10931	SLC17A3	10786	ENSG00000124564
HGNC:10932	SLC17A4	10050	ENSG00000146039
HGNC:10933	SLC17A5	26503	ENSG00000119899
HGNC:16703	SLC17A6	57084	ENSG00000091664
HGNC:16704	SLC17A7	57030	ENSG00000104888
HGNC:20151	SLC17A8	246213	ENSG00000179520
HGNC:16192	SLC17A9	63910	ENSG00000101194
HGNC:10934	SLC18A1	6570	ENSG00000036565
HGNC:10935	SLC18A2	6571	ENSG00000165646
HGNC:10936	SLC18A3	6572	ENSG00000187714
HGNC:21573	SLC18B1	116843	ENSG00000146409
HGNC:10937	SLC19A1	6573	ENSG00000173638
HGNC:10938	SLC19A2	10560	ENSG00000117479
HGNC:16266	SLC19A3	80704	ENSG00000135917
HGNC:10946	SLC20A1	6574	ENSG00000144136
HGNC:20051	SLC20A1P1	192127	ENSG00000223506
HGNC:42539	SLC20A1P2	192128	ENSG00000273894
HGNC:42538	SLC20A1P3	646052	ENSG00000258706
HGNC:10947	SLC20A2	6575	ENSG00000168575
HGNC:10948	SLC20A3		
HGNC:10949	SLC20A4		
HGNC:10950	SLC21A1		
HGNC:10957	SLC21A4		
HGNC:10958	SLC21A5		
HGNC:10960	SLC21A7		
HGNC:10951	SLC21A10		
HGNC:10954	SLC21A13		
HGNC:10963	SLC22A1	6580	ENSG00000175003
HGNC:10966	SLC22A2	6582	ENSG00000112499
HGNC:10967	SLC22A3	6581	ENSG00000146477
HGNC:10968	SLC22A4	6583	ENSG00000197208
HGNC:10969	SLC22A5	6584	ENSG00000197375
HGNC:10970	SLC22A6	9356	ENSG00000197901
HGNC:10971	SLC22A7	10864	ENSG00000137204
HGNC:10972	SLC22A8	9376	ENSG00000149452
HGNC:16261	SLC22A9	114571	ENSG00000149742
HGNC:18057	SLC22A10	387775	ENSG00000184999
HGNC:18120	SLC22A11	55867	ENSG00000168065
HGNC:17989	SLC22A12	116085	ENSG00000197891
HGNC:8494	SLC22A13	9390	ENSG00000172940
HGNC:8495	SLC22A14	9389	ENSG00000144671
HGNC:20301	SLC22A15	55356	ENSG00000163393
HGNC:20302	SLC22A16	85413	ENSG00000004809
HGNC:23095	SLC22A17	51310	ENSG00000092096
HGNC:10964	SLC22A18	5002	ENSG00000110628
HGNC:10965	SLC22A18AS	5003	ENSG00000254827
HGNC:29867	SLC22A20P	440044	ENSG00000197847
HGNC:21106	SLC22A23	63027	ENSG00000137266
HGNC:28542	SLC22A24	283238	ENSG00000197658
HGNC:32935	SLC22A25	387601	ENSG00000196600
HGNC:27091	SLC22A31	146429	ENSG00000259803
HGNC:10974	SLC23A1	9963	ENSG00000170482
HGNC:10973	SLC23A2	9962	ENSG00000089057
HGNC:20601	SLC23A3	151295	ENSG00000213901
HGNC:20602	SLC23A4P	641842	ENSG00000276067
HGNC:10975	SLC24A1	9187	ENSG00000074621
HGNC:10976	SLC24A2	25769	ENSG00000155886
HGNC:10977	SLC24A3	57419	ENSG00000185052
HGNC:40540	SLC24A3-AS1	100130264	ENSG00000179447
HGNC:10978	SLC24A4	123041	ENSG00000140090
HGNC:20611	SLC24A5	283652	ENSG00000188467
HGNC:10979	SLC25A1	6576	ENSG00000100075
HGNC:43845	SLC25A1P1	100131457	ENSG00000254479
HGNC:43847	SLC25A1P2	100133079	ENSG00000234467
HGNC:43846	SLC25A1P3	644159	ENSG00000213645
HGNC:43848	SLC25A1P4	100132355	ENSG00000261608
HGNC:43849	SLC25A1P5	642290	ENSG00000267323
HGNC:22921	SLC25A2	83884	ENSG00000120329
HGNC:10989	SLC25A3	5250	ENSG00000075415
HGNC:26869	SLC25A3P1	163742	ENSG00000236253
HGNC:43784	SLC25A3P2	100128618	ENSG00000258373
HGNC:43785	SLC25A3P3	100422606	ENSG00000263505
HGNC:10990	SLC25A4	291	ENSG00000151729
HGNC:10991	SLC25A5	292	ENSG00000005022
HGNC:43438	SLC25A5-AS1	100303728	ENSG00000224281
HGNC:19250	SLC25A5P1	266623	ENSG00000215347
HGNC:35470	SLC25A5P2	344371	ENSG00000235064
HGNC:507	SLC25A5P3	222005	ENSG00000213673
HGNC:35471	SLC25A5P4	100131027	ENSG00000234421
HGNC:511	SLC25A5P5	442525	ENSG00000226421
HGNC:512	SLC25A5P6	644042	ENSG00000213332
HGNC:513	SLC25A5P7	442255	ENSG00000218180
HGNC:35469	SLC25A5P8	392301	ENSG00000225347
